published_at,title,url
2024-04-29,켈리최 회장님 아침루틴... 이거 진짜 맞아요?(100일 아침 습관의 기적),https://www.youtube.com/watch?v=DxCBopoHFuU
2024-04-22,집중력 19초 된 대한민국. 방법은 단 1가지밖에 없습니다(도둑맞은 집중력),https://www.youtube.com/watch?v=oq52OsRRlpU
2024-04-18,책 1000권 읽고 알게 된 '원숭이 독서법',https://www.youtube.com/watch?v=zdfldLdH_DQ
2024-04-15,켈리최 회장님? 끌어당김 법칙으로 절대 부자 될 수 없습니다.(100일 아침 습관의 기적),https://www.youtube.com/watch?v=KGSr-ZQJM04
2024-04-11,속독 절대 아님. 일본 천재의 독서법 순간다독술(일류의 조건),https://www.youtube.com/watch?v=P0IzgJHrTOE
2024-04-07,인생이 불안해서 미치겠나요? 딱 10분이면 해결됩니다(승자의 뇌),https://www.youtube.com/watch?v=31SRtSInlXk
2024-01-31,10대 20대 뇌가 와장창 된 이유(인스타브레인),https://www.youtube.com/watch?v=32JHfSb996Q
2024-01-28,2024년 단 한 권만 100번을 읽어야 한다면? (뇌 욕망의 비밀을 풀다),https://www.youtube.com/watch?v=AO34nX6H8AQ
2024-01-25,"다윈의 진화론을 모르면, 이해할 수 없는 베스트셀러 1위 (역행자)",https://www.youtube.com/watch?v=W1QVeCTEe5k
2024-01-16,대중을 개돼지로 만드는 법은 너무 간단합니다ㅋㅋ (조던 피터슨),https://www.youtube.com/watch?v=X2esWsYdO4c
2023-12-31,"동기부여, 끌어당김 절대 하지 마세요. 뇌가 개박살 납니다.",https://www.youtube.com/watch?v=aBs7yYuDsfE
2023-12-22,장담합니다. 평생 볼 유튜브 영상 중에 이게 최고일 겁니다.,https://www.youtube.com/watch?v=BTDJy2IsyVw
2023-11-09,와..미친.. 쇼펜하우어의 천재적인 생각 총정리,https://www.youtube.com/watch?v=rLyYDkuR-Rw
2023-10-19,"도파민에 박살난 MZ의 뇌, 유일한 회복방법(몰입 황농문 교수)",https://www.youtube.com/watch?v=Q0UVDZXecU8
2023-09-26,말 잘하는 연예인 999명 보고 느낀 것 (한석준),https://www.youtube.com/watch?v=IqNsIOePcW4
2023-09-17,흙수저를 회장님으로 만들어준 5권의 책(준오헤어 강윤선),https://www.youtube.com/watch?v=awkneh0lC48
2023-08-31,어디서도 듣지 못한 월급160에서 103억까지 풀스토리 (주언규 슈퍼노멀),https://www.youtube.com/watch?v=Ki0jkxblz5c
2023-08-22,35살에 2조 회사 만든 한 남자의 이야기. 본 적 있어?(파파레서피),https://www.youtube.com/watch?v=GuKCvtxz7N0
2023-07-31,여자가 2300억 일구는 충격적 방법(준오헤어 강윤선 대표),https://www.youtube.com/watch?v=x-FZUTTFzmY
2023-07-20,부자들은 아침에 대체 뭘 하던가요 선생님?,https://www.youtube.com/watch?v=7RZCHPj-rw8
2023-07-14,유전자 때문에 재벌 3세도 불행한 한국 (김경일 교수),https://www.youtube.com/watch?v=Gvd8UzP6D-I
2023-07-11,가난한 뇌를 부자의 뇌로 바꾸는 법(김경일 교수),https://www.youtube.com/watch?v=z8ZqLPQ7ssU
2023-06-30,부자들 아침 루틴? 다 필요 없고 5가지만 하세요,https://www.youtube.com/watch?v=bhYayuME2Yw
2023-06-26,우울감과 분노를 극복하는 3가지 방법(서울대 신종호 교수),https://www.youtube.com/watch?v=QY_OKD0VuMk
2023-06-19,실패하는 MZ는 이 3가지를 모릅니다 (전한길),https://www.youtube.com/watch?v=3SBSoJgZCvA
2023-06-10,MZ가 불행해요? ㅋㅋ(전한길 x 자청),https://www.youtube.com/watch?v=aPiAKxbYkqc
2023-06-08,일타강사 전한길의 처음 사석인터뷰 (자청 x 전한길 1부),https://www.youtube.com/watch?v=x6C_4dgK4r0
2023-06-03,"우울감, 분노가 있다면, 이 두 가지 행동만 죽어라 해보세요(연세대 김주환 교수 내면소통 2부)",https://www.youtube.com/watch?v=yyne-MhCCc8
2023-05-31,우울감 무기력? 30년 연구한 마음근력을 알면 모든게 해결됩니다 (연세대 김주환 교수 내면소통 1부),https://www.youtube.com/watch?v=dnR_3DQH7L8
2023-05-23,평생 잘난척 가능. 최초 역행자 저자의 9분 요약,https://www.youtube.com/watch?v=ld5Y0xxXwTE
2023-05-16,0원부터 100억 다시 버는 건 너무 쉽죠(아웃풋법칙 렘군),https://www.youtube.com/watch?v=pwqy-vx7uao
2023-05-08,'이것' 모르면 저처럼 망해버릴 수밖에 없습니다. 2가지만 기억하세요(주언규 부자의그릇),https://www.youtube.com/watch?v=PjUpT1oMKnQ
2023-04-29,집에 무조건 있잖아요? 이해한 사람은 1%밖에 없지만 (설득의 심리학),https://www.youtube.com/watch?v=nXXOLXN1-gI
2023-04-26,6가지 행동만 죽어라 지키세요. 부는 따라옵니다 (김승호 사장학개론),https://www.youtube.com/watch?v=323u63sIV4M
2023-04-23,모텔청소부 5년차에서 10조 부자로. 어떻게? (야놀자 리스타트),https://www.youtube.com/watch?v=dP0vdbrMXdg
2023-04-20,2가지만 미친듯이 하세요. 뇌가 완전히 변합니다(서울대 황농문 교수),https://www.youtube.com/watch?v=jVYnE4h670w
2023-03-17,와 미친.. 서울대교수가 하라는대로 했더니 ㅇㅅ역전함;; (황농문),https://www.youtube.com/watch?v=qLSoUQO--YY
2023-02-11,와..미친 개꿀빠는 영화 유튜버 지무비 월수익 매쳤다. 월 100억???,https://www.youtube.com/watch?v=UBmGIAqEl1c
2023-01-25,이 책을 모르는 사람은 한국에 없죠 (역행자 요약),https://www.youtube.com/watch?v=2VaIPcmCo5k
2023-01-18,"가난한 사람은 절대 안하고, 부자는 반드시 하는 2가지 습관 (복주환)",https://www.youtube.com/watch?v=YQokW3YJQTQ
2022-12-31,두뇌에 최악인 스마트폰? 오히려 지능을 높여주는 4가지 습관(인스타브레인),https://www.youtube.com/watch?v=0AbqWjUC_oo
2022-12-23,"부동산 41채 갖고 월 300받던 변태를 만나 인생역전 했죠(너나위,너바나)",https://www.youtube.com/watch?v=av3Fqt641o0
2022-12-21,나이트클럽에서 다 비웃을 때 이 책 3번 읽었죠(송사무장 부자아빠가난한아빠),https://www.youtube.com/watch?v=6IKxGQu11cg
2022-12-04,갑자기 10억씩 벌기 시작했죠(카네기 인간관계론 김작가tv),https://www.youtube.com/watch?v=3viNchJwi8c
2022-12-01,1300억 인생역전을 만들어준 단 한권의 책(레버리지 현승원),https://www.youtube.com/watch?v=5dGV7PbL6sc
2022-11-24,죽어라 4가지만 하니 부자 되더라구요(오리지널스),https://www.youtube.com/watch?v=cr_lgZ7hgU8
2022-11-14,수백억 자산가가 말하는 군주론(냉철TV),https://www.youtube.com/watch?v=x6SGVXjor1Q
2022-11-03,자수성가 책장에 100% 있는 책(스틱 주언규),https://www.youtube.com/watch?v=_fFN7IC-ybg
2022-10-26,두뇌를 300% 효율적으로 쓰는 법(정리하는뇌),https://www.youtube.com/watch?v=NUPMWURu1Q4
2022-10-19,바보도 연봉 10억을 만들어준 심리기술 '클루지',https://www.youtube.com/watch?v=lbGY7pBzhf8
2022-10-06,"미국 1000억 부자들의 책, 운과 실력의 성공방정식",https://www.youtube.com/watch?v=VWf6KId_y8o
2022-09-06,한달에 3억씩 버는 사람의 인생책 (아주작은습관의 힘),https://www.youtube.com/watch?v=oW9lqNEVDRw
2022-08-30,"무조건 선물하는 쉬운 뇌과학 책, 당신의 뇌는 최적화를 원한다",https://www.youtube.com/watch?v=8id8LG2dE9o
2022-08-22,자산이 200배 됐죠. 인생책 그릿 만나구요(신사임당 x 자청),https://www.youtube.com/watch?v=Zh6WkDGywE8
2022-08-16,신사임당 100억 벌게 해 준 책 원씽 with 자청,https://www.youtube.com/watch?v=xdom0vMCPPw
2022-08-11,멍청한 머리로 자본주의 1% 되는법(JOE튜브 조충익),https://www.youtube.com/watch?v=OXvILq70_W8
2022-07-12,"4년만에 30억 모아 퇴사, 딱 이것만 하면 되죠(부세)",https://www.youtube.com/watch?v=hVDHcEx37Vo
2022-07-08,"어린 200억 건물주, 초 구체적인 자수성가 방정식",https://www.youtube.com/watch?v=915pYnbCoLY
2022-06-21,금수저가 0원에서 자수성가 하는 충격적 방법,https://www.youtube.com/watch?v=onVlWg06zpE
2022-06-17,직장인이 3년만에 월급 33배 높인 3가지 방법,https://www.youtube.com/watch?v=9BELPEQ0SKw
2019-12-27,"자청 은퇴 마지막편, 세상 최적화 이론(귤장사 이야기)",https://www.youtube.com/watch?v=AUCKb5b5UNs
