published_at,title,url
2024-12-06,React 19 버전이 출시되었습니다!!,https://www.youtube.com/shorts/usOjl9dJpl0
2024-11-28,자신을 위해 주인의식을 가지세요,https://www.youtube.com/shorts/3LnTcoV4XFI
2024-11-27,react 성능 이슈 찾을 때 이 라이브러리 써보세요!!,https://www.youtube.com/shorts/A1fnFfukffQ
2024-11-25,피해야 할 개발 회사는 어떤 회사인가요?,https://www.youtube.com/shorts/LKGd57iX9LM
2024-11-25,개발할 때 이렇게 많이 AI에 의존해도 될까요?,https://www.youtube.com/shorts/SPXK4tWkIBk
2024-11-21,개발자 신입 안 뽑는 건 AI 때문이 아니라 “이것” 때문입니다,https://www.youtube.com/shorts/ydl2brByUio
2024-10-23,프로그래머 면접 질문: 요청은 보내졌으나 데이터가 없거나 비즈니스 로직 에러면? (200 vs 400),https://www.youtube.com/shorts/fwnmM2QNmH8
2024-10-22,프로그래머 면접 질문: HTTP 응답 상태 코드 종류를 설명하시오!,https://www.youtube.com/shorts/CBT3Y_vBfHA
2024-10-21,복잡한 객체를 완성도 있게 만드는 빌더 패턴,https://www.youtube.com/shorts/IUwJ9om9L1Q
2024-10-20,프로그래머 면접 질문: HTTP 메서드와 멱등성을 설명하시오!,https://www.youtube.com/shorts/2v5o_jzCnOU
2024-10-19,프로그래머 면접 질문: REST API를 설명하시오!,https://www.youtube.com/shorts/vcZvaPWwmnQ
2024-10-17,"프로그래머 면접 질문: https의 중요성(mitm 공격, dns 스푸핑)",https://www.youtube.com/shorts/2Rm8u9JFJuI
2024-10-16,프로그래머 면접 질문: 디바운싱과 쓰로틀링을 설명하시오!,https://www.youtube.com/shorts/p718CsWuu_8
2024-10-15,프로그래머 면접 질문: 액세스토큰과 리프레시토큰을 설명하시오!,https://www.youtube.com/shorts/MfnWSNWiiUw
2024-10-14,"프로그래머 면접 질문: 마이크로프론트엔드 배포 방식(iframe, 모듈페더레이션, 웹컴포넌트)",https://www.youtube.com/shorts/pujNQapwvbI
2024-10-13,프로그래머 면접 질문: 마이크로프론트엔드를 설명하시오!,https://www.youtube.com/shorts/hxL5NNJ691A
2024-10-12,프로그래머 면접 질문: 마이크로서비스아키택처(MSA)를 설명하시오!,https://www.youtube.com/shorts/Qwm4JrEUVtA
2024-10-11,프로그래머 면접 질문: CSRF 공격과 방어법에 대해 설명하시오!,https://www.youtube.com/shorts/IPjMfr1ZBTE
2024-10-10,프로그래머 면접 질문: JWT 토큰의 장단점을 설명하시오!,https://www.youtube.com/shorts/AYn0EOtP3Bk
2024-10-09,"프로그래머 면접 질문: XSS 공격, SQL 인젝션 공격을 설명하시오!",https://www.youtube.com/shorts/BuSo44NnyBI
2024-10-08,프로그래머 면접 질문: 3 way handshake를 설명하시오! (TCP),https://www.youtube.com/shorts/yBY8X-8OWwM
2024-10-07,"프로그래머 면접 질문: SSG, ISR 빌드 모드에 대해 설명하시오!",https://www.youtube.com/shorts/z93FWrFyKT8
2024-10-06,프로그래머 면접 질문: 버추얼돔에 대해 설명하시오!,https://www.youtube.com/shorts/3MCVajJY1Rk
2024-10-04,프로그래머 면접 질문: 브라우저 주소창에 주소를 치면 어떤 일이?(DNS 관련),https://www.youtube.com/shorts/YRuzLo54usk
2024-10-03,프로그래머 면접 질문: 브라우저 렌더링 과정을 설명하시오!,https://www.youtube.com/shorts/3Z6ad5Q_V3w
2024-10-02,프로그래머 면접 질문: CSR과 SSR을 비교하시오!,https://www.youtube.com/shorts/cK-_AuvQ4fk
2024-10-01,프로그래머 면접 질문: CORS 문제에 대해 설명하시오,https://www.youtube.com/shorts/WndQfplpDJc
2024-09-30,저도 틀릴 수 있습니다. 꼭 더블체크하세요,https://www.youtube.com/shorts/aRbbpZfbkno
2024-09-27,"제너레이터에 값을 전달하는 법, 제너레이터 결과를 무시하는 법",https://www.youtube.com/shorts/K5pgbfhF5EM
2024-09-26,"제너레이터를 중간에 멈출 수 있는 return, throw",https://www.youtube.com/shorts/sVobDc9WcoE
2024-09-24,동등한 것들을 상속 관계로 착각하는 경우(상속 실수 4),https://www.youtube.com/shorts/NZfN0laoLXA
2024-09-23,부분집합이라고 무작정 상속하지 맙시다!!(상속 실수 3),https://www.youtube.com/shorts/zEIyL5kY9uQ
2024-09-22,한 가지 기준으로만 상속합시다!(상속 실수 2),https://www.youtube.com/shorts/KW7uBElC304
2024-09-22,이렇게 상속하고 있다면 얼른 고치세요!(상속 실수 1),https://www.youtube.com/shorts/b49TPnqA1EE
2024-09-19,영어를 모르면 번역은 필수입니다!!!,https://www.youtube.com/shorts/6HxvYSo-_5g
2024-09-12,JS쇼츠100 완료. 디자인패턴 강의 연말 출시합니다,https://www.youtube.com/shorts/TKXz68IaqOQ
2024-09-12,옵저버를 좀 더 유연하고 확장성있게 PubSub 패턴(pubsub design pattern),https://www.youtube.com/shorts/bZ6gE3W2CMU
2024-09-10,복잡한 조합을 간단하게 바꾸는 브릿지 패턴(bridge design pattern),https://www.youtube.com/shorts/-zV5H18Mfqo
2024-09-09,매번 물어보기 귀찮으니 다 되면 알려주세요 옵저버 패턴(observer design pattern),https://www.youtube.com/shorts/viEQexNQQy8
2024-09-09,"""예의있게"" 주장하기 전에 내 말이 맞나 더블체크는 해봐야하지 않을까요?",https://www.youtube.com/shorts/Ii-uYY3t6fc
2024-09-08,특별편: 거북이와 한강 공원 나들이하고 왔습니다,https://www.youtube.com/shorts/fHpe0wk7z8I
2024-09-06,개발자도구가 열려도 안전한 사이트를 만듭시다!!!,https://www.youtube.com/shorts/UQuKHudhJ84
2024-09-05,런타임에 타입이 사라지는데도 타입검사가 가능한 이유(feat. typia),https://www.youtube.com/shorts/ZMzd3Q1MHKk
2024-09-05,typia - 런타임 타입 검사의 혁신,https://www.youtube.com/shorts/9z_gJVvTTuQ
2024-09-04,"innerHTML을 대체할 메서드의 등장!! (getHTML, setHTMLUnsafe)",https://www.youtube.com/shorts/rYtl-kVPWwk
2024-09-02,개발자도구 꿀팁 2탄: 숨겨진 함수들,https://www.youtube.com/shorts/brfNa-dHqRE
2024-09-01,나만 몰랐던 것 같은 개발자도구 콘솔로그 팁,https://www.youtube.com/shorts/lMZZQoBzjCw
2024-08-30,굳이 꼽자면 저는 백엔드 개발자입니다 ㅎㅎ,https://www.youtube.com/shorts/d1VJjA979RM
2024-08-29,상태가 복잡할 때 쓰는 상태 패턴(state design pattern),https://www.youtube.com/shorts/rkCzAzMInAA
2024-08-27,다양한 방식을 수행하는 전략가 패턴(strategy design pattern),https://www.youtube.com/shorts/FdaLYWdemHY
2024-08-26,"다양한 명령을 같은 형태로, 커맨드 패턴(command design pattern)",https://www.youtube.com/shorts/7q6ysbGRSqc
2024-08-25,복잡한 건 감추고 간단한 것만 드러내는 퍼사드 패턴(facade design pattern),https://www.youtube.com/shorts/XtEDCLh_Ltc
2024-08-24,형태가 안 맞으면 도와주지! 어댑터 패턴(adapter design pattern),https://www.youtube.com/shorts/LXD7a4dpj8A
2024-08-22,추상 팩토리 패턴 - 뭔지는 모르지만 모양만 맞으면 만들어줄게!!(abstract factory design pattern),https://www.youtube.com/shorts/uzU4WxXQ_-c
2024-08-21,reduce는 덧셈용 함수가 아닙니다!! (근데 저도 덧셈에 제일 많이 써요 ㅋㅋ),https://www.youtube.com/shorts/sp23Y1umbo8
2024-08-20,AI 노코드 툴로는 간단한 것만 합시다. 사업에 쓰기에는 부족해요,https://www.youtube.com/shorts/u3TqW078Ucs
2024-08-19,?= 연산자가 추가된다고요?? 누가 그래요?,https://www.youtube.com/shorts/v5elwnKq31c
2024-08-19,애자일 vs 워터폴 뭐가 더 이상적인 방법론일까요??,https://www.youtube.com/shorts/0r-cZK9lHsM
2024-08-18,타입스크립트 교과서 사야하나요?? 쇼츠로 다 알려주는 거 아니에요?,https://www.youtube.com/shorts/61n4y786WO8
2024-08-16,남을 가르치는게 최고의 학습법입니다,https://www.youtube.com/shorts/7eAGcNKY__A
2024-08-15,type alias와 interface의 결정적 차이,https://www.youtube.com/shorts/vOZqkMHscuM
2024-08-14,"광복절 기념 CSS로 태극기 그리기(1분 요약, Grid & Flex 적극 활용)",https://www.youtube.com/shorts/J98uMO-WhxU
2024-08-13,저(개발자)는 이런 직업병을 갖고 있습니다 여러분은요??,https://www.youtube.com/shorts/1HaS0uLWHFw
2024-08-11,타입스크립트에서 빛을 발하는 in 연산자,https://www.youtube.com/shorts/QOBRVm6cdtw
2024-08-10,타입도 진화를 한답니다(any를 피하기 위한 타입 추론),https://www.youtube.com/shorts/2odbvMihuGs
2024-08-09,"함수의 매개변수, 리턴 타입을 가져오는 법. 프로미스 결괏값을 가져오는 법(ReturnType, Parameters, Awaited)",https://www.youtube.com/shorts/RCywqx-rQJU
2024-08-08,클래스와 인터페이스의 차이(값 vs 타입),https://www.youtube.com/shorts/vCQyNVKmj3M
2024-08-06,"axios, fetch 쓰시는 분들 ky, got 한 번 써보세요!!",https://www.youtube.com/shorts/m8jn_qZF8Ak
2024-08-05,어떤 개발자의 평균 연봉이 제일 낮을까요??,https://www.youtube.com/shorts/yHsev7y5yy4
2024-08-04,프론트 개발자로 오래 살아남기&무시받지 않으려면,https://www.youtube.com/shorts/Wr6hIn8S-mI
2024-08-03,주니어/중간급/시니어 구분법(여러분의 구분법은 뭔가요?),https://www.youtube.com/shorts/YutmyrGAGhg
2024-08-03,"입문자에게 독학을 비추천하는 이유(로드맵, 멘토, 주기적 관리)",https://www.youtube.com/shorts/A5jrwt38mE4
2024-08-01,그냥 취업하려고 개발자 되려는 거면 분명 후회합니다,https://www.youtube.com/shorts/axkumtWPoU0
