published_at,title,url
2024-12-26,마지막 기회! 얼리버드 5만 원 쿠폰 놓치지 마세요👀,https://www.youtube.com/shorts/yJp73bdfUmE
2024-04-22,Fooocus 숨겨진 기능으로 이미지 생성 #스테이블디퓨전,https://www.youtube.com/shorts/_K9oDmedV0k
2024-04-15,챗GPT 야바위 실력,https://www.youtube.com/shorts/FflkdEKrlTE
